sex,educ,cause,mx,age,year
Males,Higher,Circulatory,0.01224848469289321,79,2016-2019
Males,Higher,Circulatory,0.011556861612682495,79,2020-2021
Males,Higher,Circulatory,0.01416617760207793,80,2016-2019
Males,Higher,Circulatory,0.013366270051583461,80,2020-2021
Males,Higher,Circulatory,0.016387890661691665,81,2016-2019
Males,Higher,Circulatory,0.015462531835536463,81,2020-2021
Males,Higher,Circulatory,0.01894872385741987,82,2016-2019
Males,Higher,Circulatory,0.017878764994023896,82,2020-2021
Males,Higher,Circulatory,0.021886148072916743,83,2016-2019
Males,Higher,Circulatory,0.020650324579344414,83,2020-2021
Males,Higher,Circulatory,0.025240045709873895,84,2016-2019
Males,Higher,Circulatory,0.02381484099302832,84,2020-2021
Males,Higher,Circulatory,0.02904980497527999,85,2016-2019
Males,Higher,Circulatory,0.027409478347106858,85,2020-2021
Males,Higher,Circulatory,0.033352579482964315,86,2016-2019
Males,Higher,Circulatory,0.03146929233901543,86,2020-2021
Males,Higher,Circulatory,0.03818120228396343,87,2016-2019
Males,Higher,Circulatory,0.03602526206834598,87,2020-2021
Males,Higher,Circulatory,0.04356167588727286,88,2016-2019
Males,Higher,Circulatory,0.04110192178611637,88,2020-2021
Males,Higher,Circulatory,0.04951026027369083,89,2016-2019
Males,Higher,Circulatory,0.04671461333685852,89,2020-2021
Males,Higher,Circulatory,0.05603022059006794,90,2016-2019
Males,Higher,Circulatory,0.0528664174976027,90,2020-2021
Males,Higher,Circulatory,0.06310850038659546,91,2016-2019
Males,Higher,Circulatory,0.05954501506418809,91,2020-2021
Males,Higher,Circulatory,0.07073560051086077,92,2016-2019
Males,Higher,Circulatory,0.06674144326345352,92,2020-2021
Males,Higher,Circulatory,0.07894195061294582,93,2016-2019
Males,Higher,Circulatory,0.0744844135045028,93,2020-2021
Males,Higher,Circulatory,0.08777414892121181,94,2016-2019
Males,Higher,Circulatory,0.0828178927995884,94,2020-2021
Males,Higher,Circulatory,0.09729347320873008,95,2016-2019
Males,Higher,Circulatory,0.0917996988103293,95,2020-2021
Males,Higher,Circulatory,0.1075792308138213,96,2016-2019
Males,Higher,Circulatory,0.10150466070595111,96,2020-2021
Males,Higher,Circulatory,0.11873264724522603,97,2016-2019
Males,Higher,Circulatory,0.1120282881944316,97,2020-2021
Males,Higher,Circulatory,0.13088147979544187,98,2016-2019
Males,Higher,Circulatory,0.12349112462349297,98,2020-2021
Males,Higher,Circulatory,0.14418560803903377,99,2016-2019
Males,Higher,Circulatory,0.13604402180576916,99,2020-2021
Males,Higher,Circulatory,0.1588439366448248,100,2016-2019
Males,Higher,Circulatory,0.14987465305672248,100,2020-2021
Males,Higher,Congenital,2.68317846203329e-6,35,2016-2019
Males,Higher,Congenital,3.27169139287028e-6,35,2020-2021
Males,Higher,Congenital,2.7451613373309902e-6,36,2016-2019
Males,Higher,Congenital,3.3472692355245345e-6,36,2020-2021
Males,Higher,Congenital,2.8080719968905695e-6,37,2016-2019
Males,Higher,Congenital,3.4239783573042677e-6,37,2020-2021
Males,Higher,Congenital,2.8721796983296166e-6,38,2016-2019
Males,Higher,Congenital,3.502147073244201e-6,38,2020-2021
Males,Higher,Congenital,2.9377777447634467e-6,39,2016-2019
Males,Higher,Congenital,3.582133017877958e-6,39,2020-2021
Males,Higher,Congenital,3.005184761299908e-6,40,2016-2019
Males,Higher,Congenital,3.664324701711871e-6,40,2020-2021
Males,Higher,Congenital,3.0747462939452575e-6,41,2016-2019
Males,Higher,Congenital,3.7491434608257084e-6,41,2020-2021
Males,Higher,Congenital,3.1468367763197063e-6,42,2016-2019
Males,Higher,Congenital,3.837045854956295e-6,42,2020-2021
Males,Higher,Congenital,3.2218619144816794e-6,43,2016-2019
Males,Higher,Congenital,3.928526575395376e-6,43,2020-2021
Males,Higher,Congenital,3.3002615462858097e-6,44,2016-2019
Males,Higher,Congenital,4.0241219315027735e-6,44,2020-2021
Males,Higher,Congenital,3.382562590221331e-6,45,2016-2019
Males,Higher,Congenital,4.124474413038436e-6,45,2020-2021
Males,Higher,Congenital,3.469765490988196e-6,46,2016-2019
Males,Higher,Congenital,4.230803896488476e-6,46,2020-2021
Males,Higher,Congenital,3.5631874772550715e-6,47,2016-2019
Males,Higher,Congenital,4.34471652388135e-6,47,2020-2021
Males,Higher,Congenital,3.6642842665395114e-6,48,2016-2019
Males,Higher,Congenital,4.46798730144196e-6,48,2020-2021
Males,Higher,Congenital,3.774672205132837e-6,49,2016-2019
Males,Higher,Congenital,4.602587095560311e-6,49,2020-2021
Males,Higher,Congenital,3.896158318001811e-6,50,2016-2019
Males,Higher,Congenital,4.750719273665785e-6,50,2020-2021
Males,Higher,Congenital,4.030778025085101e-6,51,2016-2019
Males,Higher,Congenital,4.914865692999123e-6,51,2020-2021
Males,Higher,Congenital,4.180842129497667e-6,52,2016-2019
Males,Higher,Congenital,5.097843994939336e-6,52,2020-2021
Males,Higher,Congenital,4.348995133791937e-6,53,2016-2019
Males,Higher,Congenital,5.302878712018104e-6,53,2020-2021
Males,Higher,Congenital,4.538259693222157e-6,54,2016-2019
Males,Higher,Congenital,5.533655471307533e-6,54,2020-2021
Males,Higher,Congenital,4.751318541107732e-6,55,2016-2019
Males,Higher,Congenital,5.79344542142284e-6,55,2020-2021
Males,Higher,Congenital,4.990308727064963e-6,56,2016-2019
Males,Higher,Congenital,6.084854340151346e-6,56,2020-2021
Males,Higher,Congenital,5.257614332031106e-6,57,2016-2019
Males,Higher,Congenital,6.410789219030404e-6,57,2020-2021
Males,Higher,Congenital,5.55594149462823e-6,58,2016-2019
Males,Higher,Congenital,6.774549745562356e-6,58,2020-2021
Males,Higher,Congenital,5.88835263915846e-6,59,2016-2019
Males,Higher,Congenital,7.179870038581395e-6,59,2020-2021
Males,Higher,Congenital,6.258305347437269e-6,60,2016-2019
Males,Higher,Congenital,7.63096604601119e-6,60,2020-2021
Males,Higher,Congenital,6.669696309115764e-6,61,2016-2019
Males,Higher,Congenital,8.132589134998052e-6,61,2020-2021
Males,Higher,Congenital,7.1269108339124604e-6,62,2016-2019
Males,Higher,Congenital,8.690086463870866e-6,62,2020-2021
Males,Higher,Congenital,7.63487742688516e-6,63,2016-2019
Males,Higher,Congenital,9.309467527639204e-6,63,2020-2021
Males,Higher,Congenital,8.198654361400365e-6,64,2016-2019
Males,Higher,Congenital,9.996900052255696e-6,64,2020-2021
Males,Higher,Congenital,8.822520112642023e-6,65,2016-2019
Males,Higher,Congenital,1.0757600929042384e-5,65,2020-2021
Males,Higher,Congenital,9.510688592023483e-6,66,2016-2019
Males,Higher,Congenital,1.1596708324504557e-5,66,2020-2021
Males,Higher,Congenital,1.0267392085399931e-5,67,2016-2019
Males,Higher,Congenital,1.251938280973374e-5,67,2020-2021
Males,Higher,Congenital,1.109677722333368e-5,68,2016-2019
Males,Higher,Congenital,1.3530680513389318e-5,68,2020-2021
Males,Higher,Congenital,1.2002778118541374e-5,69,2016-2019
Males,Higher,Congenital,1.4635398433843098e-5,69,2020-2021
Males,Higher,Congenital,1.2988964610010284e-5,70,2016-2019
Males,Higher,Congenital,1.583788939803292e-5,70,2020-2021
Males,Higher,Congenital,1.4058364169479116e-5,71,2016-2019
Males,Higher,Congenital,1.7141844905935337e-5,71,2020-2021
Males,Higher,Congenital,1.521325692004346e-5,72,2016-2019
Males,Higher,Congenital,1.8550045189731016e-5,72,2020-2021
Males,Higher,Congenital,1.6455207367959227e-5,73,2016-2019
Males,Higher,Congenital,2.0064397905479263e-5,73,2020-2021
Males,Higher,Congenital,1.7786436514654022e-5,74,2016-2019
Males,Higher,Congenital,2.168761119628622e-5,74,2020-2021
Males,Higher,Congenital,1.9209094417465473e-5,75,2016-2019
Males,Higher,Congenital,2.3422306700699282e-5,75,2020-2021
Males,Higher,Congenital,2.0724552629865182e-5,76,2016-2019
Males,Higher,Congenital,2.5270156800839657e-5,76,2020-2021
Males,Higher,Congenital,2.2333240208972848e-5,77,2016-2019
Males,Higher,Congenital,2.7231684660747836e-5,77,2020-2021
Males,Higher,Congenital,2.403447167945204e-5,78,2016-2019
Males,Higher,Congenital,2.9306054456869797e-5,78,2020-2021
Males,Higher,Congenital,2.5826268633788438e-5,79,2016-2019
Males,Higher,Congenital,3.1490853849166364e-5,79,2020-2021
Males,Higher,Congenital,2.7705178979005244e-5,80,2016-2019
Males,Higher,Congenital,3.378187358244286e-5,80,2020-2021
Males,Higher,Congenital,2.9666098815224958e-5,81,2016-2019
Males,Higher,Congenital,3.6172890296779176e-5,81,2020-2021
Males,Higher,Congenital,3.170233055029023e-5,82,2016-2019
Males,Higher,Congenital,3.865573738867699e-5,82,2020-2021
Males,Higher,Congenital,3.3809849267559626e-5,83,2016-2019
Males,Higher,Congenital,4.122550713942931e-5,83,2020-2021
Males,Higher,Congenital,3.5988122662417545e-5,84,2016-2019
Males,Higher,Congenital,4.3881550491787715e-5,84,2020-2021
Males,Higher,Congenital,3.823697504493018e-5,85,2016-2019
Males,Higher,Congenital,4.662365322099908e-5,85,2020-2021
Males,Higher,Congenital,4.055652221151466e-5,86,2016-2019
Males,Higher,Congenital,4.945195652160047e-5,86,2020-2021
Males,Higher,Congenital,4.2947233540150496e-5,87,2016-2019
Males,Higher,Congenital,5.236703272223749e-5,87,2020-2021
Males,Higher,Congenital,4.54099950995582e-5,88,2016-2019
Males,Higher,Congenital,5.536996223684762e-5,88,2020-2021
Males,Higher,Congenital,4.7946173791811256e-5,89,2016-2019
Males,Higher,Congenital,5.846241177594293e-5,89,2020-2021
Males,Higher,Congenital,5.0557682677572015e-5,90,2016-2019
Males,Higher,Congenital,6.164671399990798e-5,90,2020-2021
Males,Higher,Congenital,5.324704897039907e-5,91,2016-2019
Males,Higher,Congenital,6.492595042678735e-5,91,2020-2021
Males,Higher,Congenital,5.6017651898366766e-5,92,2016-2019
Males,Higher,Congenital,6.830424146510467e-5,92,2020-2021
Males,Higher,Congenital,5.887401611468975e-5,93,2016-2019
Males,Higher,Congenital,7.178710417948605e-5,93,2020-2021
Males,Higher,Congenital,6.182164760426842e-5,94,2016-2019
Males,Higher,Congenital,7.53812522058904e-5,94,2020-2021
Males,Higher,Congenital,6.486708543030289e-5,95,2016-2019
Males,Higher,Congenital,7.909465884802931e-5,95,2020-2021
Males,Higher,Congenital,6.8017996794999e-5,96,2016-2019
Males,Higher,Congenital,8.29366729881404e-5,96,2020-2021
Males,Higher,Congenital,7.128328057486269e-5,97,2016-2019
Males,Higher,Congenital,8.691814533111827e-5,97,2020-2021
Males,Higher,Congenital,7.467318133240297e-5,98,2016-2019
Males,Higher,Congenital,9.105156742288778e-5,98,2020-2021
Males,Higher,Congenital,7.819941611826441e-5,99,2016-2019
Males,Higher,Congenital,9.535122626458861e-5,99,2020-2021
Males,Higher,Congenital,8.187531673144628e-5,100,2016-2019
Males,Higher,Congenital,9.98333777753309e-5,100,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,35,2016-2019
Males,Higher,Covid-19,1.5229163924400615e-5,35,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,36,2016-2019
Males,Higher,Covid-19,1.7688163704177405e-5,36,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,37,2016-2019
Males,Higher,Covid-19,2.0494376902944158e-5,37,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,38,2016-2019
Males,Higher,Covid-19,2.3710785977837578e-5,38,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,39,2016-2019
Males,Higher,Covid-19,2.7417662313762697e-5,39,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,40,2016-2019
Males,Higher,Covid-19,3.1717731368536054e-5,40,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,41,2016-2019
Males,Higher,Covid-19,3.6743033606135416e-5,41,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,42,2016-2019
Males,Higher,Covid-19,4.2664148563789245e-5,42,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,43,2016-2019
Males,Higher,Covid-19,4.970273815035236e-5,43,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,44,2016-2019
Males,Higher,Covid-19,5.8148790431160825e-5,44,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,45,2016-2019
Males,Higher,Covid-19,6.837385091004256e-5,45,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,46,2016-2019
Males,Higher,Covid-19,8.076104871380772e-5,46,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,47,2016-2019
Males,Higher,Covid-19,9.571144684890119e-5,47,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,48,2016-2019
Males,Higher,Covid-19,1.1367401082515515e-4,48,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,49,2016-2019
Males,Higher,Covid-19,1.351385344981576e-4,49,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,50,2016-2019
Males,Higher,Covid-19,1.6062135794141374e-4,50,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,51,2016-2019
Males,Higher,Covid-19,1.9064209278476125e-4,51,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,52,2016-2019
Males,Higher,Covid-19,2.2568934908523264e-4,52,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,53,2016-2019
Males,Higher,Covid-19,2.6617388459502145e-4,53,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,54,2016-2019
Males,Higher,Covid-19,3.123765856581875e-4,54,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,55,2016-2019
Males,Higher,Covid-19,3.6464105010146304e-4,55,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,56,2016-2019
Males,Higher,Covid-19,4.235448123857246e-4,56,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,57,2016-2019
Males,Higher,Covid-19,4.897466481686046e-4,57,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,58,2016-2019
Males,Higher,Covid-19,5.639926560244843e-4,58,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,59,2016-2019
Males,Higher,Covid-19,6.471379520830009e-4,59,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,60,2016-2019
Males,Higher,Covid-19,7.401731214375631e-4,60,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,61,2016-2019
Males,Higher,Covid-19,8.44256362744954e-4,61,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,62,2016-2019
Males,Higher,Covid-19,9.607525388367097e-4,62,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,63,2016-2019
Males,Higher,Covid-19,0.0010912807323062894,63,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,64,2016-2019
Males,Higher,Covid-19,0.001237782424833183,64,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,65,2016-2019
Males,Higher,Covid-19,0.0014026173572198627,65,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,66,2016-2019
Males,Higher,Covid-19,0.0015886447798042097,66,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,67,2016-2019
Males,Higher,Covid-19,0.0017993378128720817,67,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,68,2016-2019
Males,Higher,Covid-19,0.002038931101090755,68,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,69,2016-2019
Males,Higher,Covid-19,0.002312607623308334,69,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,70,2016-2019
Males,Higher,Covid-19,0.0026267366611883248,70,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,71,2016-2019
Males,Higher,Covid-19,0.0029891789818772344,71,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,72,2016-2019
Males,Higher,Covid-19,0.0034096808269459995,72,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,73,2016-2019
Males,Higher,Covid-19,0.00389983114538617,73,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,74,2016-2019
Males,Higher,Covid-19,0.0044699181338735015,74,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,75,2016-2019
Males,Higher,Covid-19,0.005129474308652392,75,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,76,2016-2019
Males,Higher,Covid-19,0.00588793694025294,76,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,77,2016-2019
Males,Higher,Covid-19,0.006754106737753316,77,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,78,2016-2019
Males,Higher,Covid-19,0.007735433287850923,78,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,79,2016-2019
Males,Higher,Covid-19,0.008837121037249504,79,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,80,2016-2019
Males,Higher,Covid-19,0.010061063077926926,80,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,81,2016-2019
Males,Higher,Covid-19,0.011404633352980953,81,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,82,2016-2019
Males,Higher,Covid-19,0.012859859187370228,82,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,83,2016-2019
Males,Higher,Covid-19,0.014421675745824777,83,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,84,2016-2019
Males,Higher,Covid-19,0.016091243320875213,84,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,85,2016-2019
Males,Higher,Covid-19,0.017870503444859246,85,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,86,2016-2019
Males,Higher,Covid-19,0.01976224285723915,86,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,87,2016-2019
Males,Higher,Covid-19,0.02177042382796646,87,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,88,2016-2019
Males,Higher,Covid-19,0.023900538830472516,88,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,89,2016-2019
Males,Higher,Covid-19,0.02615999188472568,89,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,90,2016-2019
Males,Higher,Covid-19,0.02855851171611297,90,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,91,2016-2019
Males,Higher,Covid-19,0.031108453626507628,91,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,92,2016-2019
Males,Higher,Covid-19,0.03380317641928329,92,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,93,2016-2019
Males,Higher,Covid-19,0.03658416492542855,93,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,94,2016-2019
Males,Higher,Covid-19,0.03936748303846494,94,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,95,2016-2019
Males,Higher,Covid-19,0.04204780636912096,95,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,96,2016-2019
Males,Higher,Covid-19,0.044500260477493614,96,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,97,2016-2019
Males,Higher,Covid-19,0.04658516098228387,97,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,98,2016-2019
Males,Higher,Covid-19,0.048156044744316714,98,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,99,2016-2019
Males,Higher,Covid-19,0.04907095412088868,99,2020-2021
Males,Higher,Covid-19,2.220446049250313e-16,100,2016-2019
Males,Higher,Covid-19,0.04920633317490529,100,2020-2021
Males,Higher,Digestive,7.817862608150918e-6,35,2016-2019
Males,Higher,Digestive,7.773731137850614e-6,35,2020-2021
Males,Higher,Digestive,9.491789579883624e-6,36,2016-2019
Males,Higher,Digestive,9.438208869792271e-6,36,2020-2021
Males,Higher,Digestive,1.1529848757125401e-5,37,2016-2019
Males,Higher,Digestive,1.1464763297902624e-5,37,2020-2021
Males,Higher,Digestive,1.4005705389312095e-5,38,2016-2019
Males,Higher,Digestive,1.392664383471547e-5,38,2020-2021
Males,Higher,Digestive,1.7005235780583826e-5,39,2016-2019
Males,Higher,Digestive,1.6909242016633808e-5,39,2020-2021
Males,Higher,Digestive,2.062752163320336e-5,40,2016-2019
Males,Higher,Digestive,2.051108023432593e-5,40,2020-2021
Males,Higher,Digestive,2.4985531601208527e-5,41,2016-2019
Males,Higher,Digestive,2.4844489439039236e-5,41,2020-2021
Males,Higher,Digestive,3.0206312676103144e-5,42,2016-2019
Males,Higher,Digestive,3.0035799447927796e-5,42,2020-2021
Males,Higher,Digestive,3.6430475273886e-5,43,2016-2019
Males,Higher,Digestive,3.622482693774112e-5,43,2020-2021
Males,Higher,Digestive,4.38107201243552e-5,44,2016-2019
Males,Higher,Digestive,4.3563410649769766e-5,44,2020-2021
Males,Higher,Digestive,5.2508379352513404e-5,45,2016-2019
Males,Higher,Digestive,5.22119719966849e-5,45,2020-2021
Males,Higher,Digestive,6.268184073149732e-5,46,2016-2019
Males,Higher,Digestive,6.232800466002091e-5,46,2020-2021
Males,Higher,Digestive,7.447765865452109e-5,47,2016-2019
Males,Higher,Digestive,7.40572357402681e-5,47,2020-2021
Males,Higher,Digestive,8.80212403294173e-5,48,2016-2019
Males,Higher,Digestive,8.752436452741181e-5,48,2020-2021
Males,Higher,Digestive,1.0340277555587161e-4,49,2016-2019
Males,Higher,Digestive,1.0281907170391912e-4,49,2020-2021
Males,Higher,Digestive,1.2066080012051878e-4,50,2016-2019
Males,Higher,Digestive,1.1997967552370406e-4,50,2020-2021
Males,Higher,Digestive,1.3976407233085104e-4,51,2016-2019
Males,Higher,Digestive,1.3897511065215796e-4,51,2020-2021
Males,Higher,Digestive,1.6059287799587087e-4,52,2016-2019
Males,Higher,Digestive,1.5968633867931571e-4,52,2020-2021
Males,Higher,Digestive,1.8292137373167536e-4,53,2016-2019
Males,Higher,Digestive,1.8188879109665772e-4,53,2020-2021
Males,Higher,Digestive,2.0640892896710625e-4,54,2016-2019
Males,Higher,Digestive,2.0524376017673476e-4,54,2020-2021
Males,Higher,Digestive,2.3077517468647366e-4,55,2016-2019
Males,Higher,Digestive,2.2947245957389222e-4,55,2020-2021
Males,Higher,Digestive,2.5592443675220134e-4,56,2016-2019
Males,Higher,Digestive,2.5447975522660424e-4,56,2020-2021
Males,Higher,Digestive,2.8182716314676965e-4,57,2016-2019
Males,Higher,Digestive,2.8023626193711377e-4,57,2020-2021
Males,Higher,Digestive,3.0852384321080847e-4,58,2016-2019
Males,Higher,Digestive,3.0678224048560866e-4,58,2020-2021
Males,Higher,Digestive,3.361365762564847e-4,59,2016-2019
Males,Higher,Digestive,3.342391009393251e-4,59,2020-2021
Males,Higher,Digestive,3.6488023025398113e-4,60,2016-2019
Males,Higher,Digestive,3.628204983487628e-4,60,2020-2021
Males,Higher,Digestive,3.9507430181316385e-4,61,2016-2019
Males,Higher,Digestive,3.9284412578030506e-4,61,2020-2021
Males,Higher,Digestive,4.27156954659928e-4,62,2016-2019
Males,Higher,Digestive,4.2474567354602237e-4,62,2020-2021
Males,Higher,Digestive,4.6170286816721854e-4,63,2016-2019
Males,Higher,Digestive,4.5909657698056563e-4,63,2020-2021
Males,Higher,Digestive,4.993354388508385e-4,64,2016-2019
Males,Higher,Digestive,4.965167135554413e-4,64,2020-2021
Males,Higher,Digestive,5.405244968043484e-4,65,2016-2019
Males,Higher,Digestive,5.374732611952143e-4,65,2020-2021
Males,Higher,Digestive,5.85774760389686e-4,66,2016-2019
Males,Higher,Digestive,5.82468089150177e-4,66,2020-2021
Males,Higher,Digestive,6.356782037341823e-4,67,2016-2019
Males,Higher,Digestive,6.320898298812832e-4,67,2020-2021
Males,Higher,Digestive,6.909306941770983e-4,68,2016-2019
Males,Higher,Digestive,6.870304225890743e-4,68,2020-2021
Males,Higher,Digestive,7.523523148558509e-4,69,2016-2019
Males,Higher,Digestive,7.481053210798526e-4,69,2020-2021
Males,Higher,Digestive,8.209122849181832e-4,70,2016-2019
Males,Higher,Digestive,8.162782733044141e-4,70,2020-2021
Males,Higher,Digestive,8.977596361107435e-4,71,2016-2019
Males,Higher,Digestive,8.926918247787144e-4,71,2020-2021
Males,Higher,Digestive,9.842611236414766e-4,72,2016-2019
Males,Higher,Digestive,9.78705015441207e-4,72,2020-2021
Males,Higher,Digestive,0.0010820022866112034,73,2016-2019
Males,Higher,Digestive,0.0010758944340983363,73,2020-2021
Males,Higher,Digestive,0.0011925512267094661,74,2016-2019
Males,Higher,Digestive,0.0011858193305786427,74,2020-2021
Males,Higher,Digestive,0.0013175723527812937,75,2016-2019
Males,Higher,Digestive,0.0013101347182167458,75,2020-2021
Males,Higher,Digestive,0.0014589416010031412,76,2016-2019
Males,Higher,Digestive,0.001450705943616758,76,2020-2021
Males,Higher,Digestive,0.0016187686627029468,77,2016-2019
Males,Higher,Digestive,0.0016096307889973311,77,2020-2021
Males,Higher,Digestive,0.001799420045761335,78,2016-2019
Males,Higher,Digestive,0.001789262403412326,78,2020-2021
Males,Higher,Digestive,0.002003542899711911,79,2016-2019
Males,Higher,Digestive,0.001992232993359523,79,2020-2021
Males,Higher,Digestive,0.0022340891722225516,80,2016-2019
Males,Higher,Digestive,0.0022214778428997035,80,2020-2021
Males,Higher,Digestive,0.002494339520590982,81,2016-2019
Males,Higher,Digestive,0.0024802590901729458,81,2020-2021
Males,Higher,Digestive,0.0027878957085026353,82,2016-2019
Males,Higher,Digestive,0.0027721581670764332,82,2020-2021
Males,Higher,Digestive,0.0031180723729721466,83,2016-2019
Males,Higher,Digestive,0.0031004709996532353,83,2020-2021
Males,Higher,Digestive,0.0034876041717669098,84,2016-2019
Males,Higher,Digestive,0.0034679168086550177,84,2020-2021
Males,Higher,Digestive,0.0038988750439600344,85,2016-2019
Males,Higher,Digestive,0.0038768660759298562,85,2020-2021
Males,Higher,Digestive,0.004353738871004615,86,2016-2019
Males,Higher,Digestive,0.0043291622178563876,86,2020-2021
Males,Higher,Digestive,0.0048532892149715364,87,2016-2019
Males,Higher,Digestive,0.004825892623398541,87,2020-2021
Males,Higher,Digestive,0.005397597591919134,88,2016-2019
Males,Higher,Digestive,0.005367128404909832,88,2020-2021
Males,Higher,Digestive,0.005985427464616221,89,2016-2019
Males,Higher,Digestive,0.005951640005354154,89,2020-2021
Males,Higher,Digestive,0.006613935878939862,90,2016-2019
Males,Higher,Digestive,0.00657660051895218,90,2020-2021
Males,Higher,Digestive,0.007278399164633832,91,2016-2019
Males,Higher,Digestive,0.007237312940346275,91,2020-2021
Males,Higher,Digestive,0.007974760225437097,92,2016-2019
Males,Higher,Digestive,0.007929743075394834,92,2020-2021
Males,Higher,Digestive,0.00870377814241773,93,2016-2019
Males,Higher,Digestive,0.008654645720188656,93,2020-2021
Males,Higher,Digestive,0.009467723847269413,94,2016-2019
Males,Higher,Digestive,0.009414278987117788,94,2020-2021
Males,Higher,Digestive,0.010269992359516967,95,2016-2019
Males,Higher,Digestive,0.01021201873097995,95,2020-2021
Males,Higher,Digestive,0.011115285069769424,96,2016-2019
Males,Higher,Digestive,0.011052539803253162,96,2020-2021
Males,Higher,Digestive,0.01200981214157496,97,2016-2019
Males,Higher,Digestive,0.011942017311401614,97,2020-2021
Males,Higher,Digestive,0.01296152567519521,98,2016-2019
Males,Higher,Digestive,0.012888358466451337,98,2020-2021
Males,Higher,Digestive,0.01398039730814603,99,2016-2019
Males,Higher,Digestive,0.013901478616488844,99,2020-2021
Males,Higher,Digestive,0.015078757596566019,100,2016-2019
Males,Higher,Digestive,0.01499363871223764,100,2020-2021
Males,Higher,Endocrine,1.9261937961231305e-6,35,2016-2019
Males,Higher,Endocrine,2.1645516804792454e-6,35,2020-2021
Males,Higher,Endocrine,2.3089659471730794e-6,36,2016-2019
Males,Higher,Endocrine,2.594690176648952e-6,36,2020-2021
Males,Higher,Endocrine,2.7683153889524608e-6,37,2016-2019
Males,Higher,Endocrine,3.110882061459282e-6,37,2020-2021
Males,Higher,Endocrine,3.3190002787805233e-6,38,2016-2019
Males,Higher,Endocrine,3.7297117483220384e-6,38,2020-2021
Males,Higher,Endocrine,3.978376545738781e-6,39,2016-2019
