educ,year,e35_component,cause,age,Females,Males,mxc_diff,sensitivity,result,result_rescaled
Primary,2020-2021,0.46768856781750345,Blood,98,0.00276373588792174,0.00311110326288251,-3.4736737496077023e-4,-0.048414423756465465,1.6817591290521762e-5,1.3670724001379788e-6
Primary,2020-2021,0.46768856781750345,Blood,99,0.00311969800665587,0.00343750542415689,-3.178074175010201e-4,-0.031011182692883405,9.855583885277606e-6,8.011430700186576e-7
Primary,2020-2021,0.46768856781750345,Blood,100,0.00351955807355626,0.00378839270689009,-2.6883463333383017e-4,-0.051658439805981754,1.3887577723838842e-5,1.1288967535874797e-6
Primary,2020-2021,0.46768856781750345,Circulatory,35,7.555051343939795e-5,1.471306665783972e-4,-7.158015313899925e-5,-44.26343130314495,0.0031683831911366884,2.57552293835634e-4
Primary,2020-2021,0.46768856781750345,Circulatory,36,8.528553315289577e-5,1.69879992283043e-4,-8.459445913014724e-5,-43.26318928421871,0.003659826097743664,2.975008228645577e-4
Primary,2020-2021,0.46768856781750345,Circulatory,37,9.6241899369922e-5,1.961368725585094e-4,-9.98949731885874e-5,-42.2637958202145,0.0042219407503082595,3.431941337530973e-4
Primary,2020-2021,0.46768856781750345,Circulatory,38,1.0853158120343698e-4,2.2635556740838191e-4,-1.1782398620494494e-4,-41.26533498739094,0.0048620462602967825,3.9522718419205863e-4
Primary,2020-2021,0.46768856781750345,Circulatory,39,1.2226536926060043e-4,2.610207146466464e-4,-1.3875534538604594e-4,-40.26790183220295,0.005587386626698713,4.5418882611119004e-4
Primary,2020-2021,0.46768856781750345,Circulatory,40,1.3754931951629547e-4,3.006405550417287e-4,-1.6309123552543322e-4,-39.27160373578412,0.006404854374334251,5.206393407235494e-4
Primary,2020-2021,0.46768856781750345,Circulatory,41,1.5448038305460304e-4,3.457370236780488e-4,-1.9125664062344578e-4,-38.27656196877726,0.007320646656763485,5.950824837361853e-4
Primary,2020-2021,0.46768856781750345,Circulatory,42,1.7314119016911502e-4,3.968321823875096e-4,-2.236909922183946e-4,-37.2829134398455,0.00833985190015156,6.779318843573677e-4
Primary,2020-2021,0.46768856781750345,Circulatory,43,1.935939981350914e-4,4.5443052021789087e-4,-2.608365220827995e-4,-36.29081262563727,0.009465969348829775,7.694719900007618e-4
Primary,2020-2021,0.46768856781750345,Circulatory,44,2.158738661406516e-4,5.189967580763752e-4,-3.031228919357236e-4,-35.3004336462207,0.010700369533427538,8.698142086893498e-4
Primary,2020-2021,0.46768856781750345,Circulatory,45,2.3998879714502705e-4,5.909385673841882e-4,-3.509497702391611e-4,-34.3119722339694,0.012041778771964036,9.788550050563577e-4
Primary,2020-2021,0.46768856781750345,Circulatory,46,2.6597833767375023e-4,6.706621207973661e-4,-4.0468378312361584e-4,-33.32564598440469,0.013486348492007225,0.0010962815354215645
Primary,2020-2021,0.46768856781750345,Circulatory,47,2.939039764946391e-4,7.585457864251615e-4,-4.6464180993052246e-4,-32.34169367615748,0.015027303085908345,0.001221543022563026
Primary,2020-2021,0.46768856781750345,Circulatory,48,3.2382358677538717e-4,8.548884463711991e-4,-5.310648595958119e-4,-31.360375664958912,0.01665439349938332,0.001353806338894441
Primary,2020-2021,0.46768856781750345,Circulatory,49,3.5579123393958997e-4,9.598862399836388e-4,-6.040950060440489e-4,-30.381974846628935,0.018353599278604447,0.0014919317863975763
Primary,2020-2021,0.46768856781750345,Circulatory,50,3.8985731038773046e-4,0.00107360815362648,-6.837508432387496e-4,-29.406797515921287,0.020106922598462345,0.0016344563535421535
Primary,2020-2021,0.46768856781750345,Circulatory,51,4.2606878787863504e-4,0.00119597086138878,-7.699020735101448e-4,-28.435174089039464,0.021892299491773428,0.0017795864992643444
Primary,2020-2021,0.46768856781750345,Circulatory,52,4.644695897352117e-4,0.00132671367124018,-8.622440815049682e-4,-27.467459659149544,0.023683654525078167,0.0019252025974661922
Primary,2020-2021,0.46768856781750345,Circulatory,53,5.051010835037183e-4,0.00146537461589821,-9.602735323944918e-4,-26.5040343487245,0.025451122686754618,0.002068876973909879
Primary,2020-2021,0.46768856781750345,Circulatory,54,5.480085141714423e-4,0.00161128589232488,-0.0010632773781534379,-25.545303454327716,0.027161743281051535,0.002207930311642549
Primary,2020-2021,0.46768856781750345,Circulatory,55,5.934173856879752e-4,0.00176407547501982,-0.0011706580893318449,-24.591698459376797,0.028788470731878915,0.0023401641233790887
Primary,2020-2021,0.46768856781750345,Circulatory,56,6.418305695994182e-4,0.00192396294155143,-0.0012821323719520118,-23.643679983812863,0.03031432749932029,0.0024641983347770363
Primary,2020-2021,0.46768856781750345,Circulatory,57,6.939029160969063e-4,0.00209138182188061,-0.0013974789057837034,-22.701740709582623,0.03172520376621288,0.0025788859836299136
Primary,2020-2021,0.46768856781750345,Circulatory,58,7.504577020602773e-4,0.00226698759721241,-0.0015165298951521327,-21.766406916230096,0.03300940679850908,0.0026832765881640527
Primary,2020-2021,0.46768856781750345,Circulatory,59,8.125197531291546e-4,0.00245169392804898,-0.0016391741749198256,-20.838239482441022,0.034157504010411996,0.00277660339007964
Primary,2020-2021,0.46768856781750345,Circulatory,60,8.813590101003042e-4,0.00264671241242347,-0.0017653534023231656,-19.917834364919436,0.035162016663019796,0.0028582584558525526
Primary,2020-2021,0.46768856781750345,Circulatory,61,9.585482781550068e-4,0.0028535977582966,-0.001895049480141593,-19.00582254111766,0.03601697412620839,0.0029277564434672136
Primary,2020-2021,0.46768856781750345,Circulatory,62,0.00104604017840867,0.00307430079754685,-0.00202826061913818,-18.102869431146026,0.03671733716059387,0.002984687722022239
Primary,2020-2021,0.46768856781750345,Circulatory,63,0.00114626976599317,0.00331123239042911,-0.00216496262443594,-17.20967383696713,0.03725830063576689,0.0030286616909228014
Primary,2020-2021,0.46768856781750345,Circulatory,64,0.00126211183765018,0.00356733049063455,-0.00230521865298437,-16.3269654314344,0.03763722525917358,0.0030594638067218643
Primary,2020-2021,0.46768856781750345,Circulatory,65,0.00139665871093594,0.00384613441997325,-0.00244947570903731,-15.455500441899002,0.03785787290344702,0.003077399865425567
Primary,2020-2021,0.46768856781750345,Circulatory,66,0.00155363147201695,0.00415192477491935,-0.0025982933029023996,-14.596061285273963,0.03792484828628033,0.0030828441764317277
Primary,2020-2021,0.46768856781750345,Circulatory,67,0.00173761996199834,0.00448988146962867,-0.0027522615076303303,-13.749461821395109,0.03784211452165857,0.0030761188943018384
Primary,2020-2021,0.46768856781750345,Circulatory,68,0.00195431454846324,0.004866280450646,-0.0029119659021827602,-12.916555081059643,0.03761256796971116,0.00305745945905376
Primary,2020-2021,0.46768856781750345,Circulatory,69,0.00221080696193398,0.00528874621976135,-0.00307793925782737,-12.098242977393486,0.0372376570108537,0.0030269836069825927
Primary,2020-2021,0.46768856781750345,Circulatory,70,0.00251598288392192,0.00576657750534776,-0.0032505946214258404,-11.2954880451481,0.03671705268593829,0.002984664597578111
Primary,2020-2021,0.46768856781750345,Circulatory,71,0.00288103710149598,0.00631116926121822,-0.00343013215972224,-10.509327257754512,0.03604838140386929,0.002930309485797234
Primary,2020-2021,0.46768856781750345,Circulatory,72,0.00332015332226189,0.00693656224114868,-0.0036164089188867902,-9.740887977815234,0.035227034160848124,0.0028635436138321757
Primary,2020-2021,0.46768856781750345,Circulatory,73,0.00385096584518198,0.0076595661819169,-0.0038086003367349204,-8.991405735793277,0.03424467091306257,0.0027836890341983835
Primary,2020-2021,0.46768856781750345,Circulatory,74,0.00449264291870733,0.0084968379005639,-0.00400419498185657,-8.262239803228,0.03308361915898118,0.0026893091803467197
Primary,2020-2021,0.46768856781750345,Circulatory,75,0.00526683573004985,0.00946645866512361,-0.00419962293507376,-7.554877687177309,0.03172763760674683,0.0025790838262438063
Primary,2020-2021,0.46768856781750345,Circulatory,76,0.00619880426538122,0.01058957139187158,-0.004390767126490359,-6.870931000730815,0.03016865796639237,0.0024523571147969207
Primary,2020-2021,0.46768856781750345,Circulatory,77,0.00731763922025508,0.01189086454918399,-0.0045732253289289095,-6.212126325636585,0.02840945345890731,0.00230935447625994
Primary,2020-2021,0.46768856781750345,Circulatory,78,0.00865632645882702,0.01339911983155403,-0.004742793372727009,-5.58029071848795,0.02646616583753469,0.0021513880453474746
Primary,2020-2021,0.46768856781750345,Circulatory,79,0.01025157195002915,0.0151478320013456,-0.004896260051316451,-4.977330530354871,0.02437030463797428,0.0019810191767655684
Primary,2020-2021,0.46768856781750345,Circulatory,80,0.01214328387676399,0.01717590535034384,-0.005032621473579848,-4.405201946161789,0.02216971390970956,0.001802137029100003
Primary,2020-2021,0.46768856781750345,Circulatory,81,0.01437359221619897,0.01952842985275124,-0.005154837636552272,-3.86587138610693,0.0199279393191745,0.001619907117746508
Primary,2020-2021,0.46768856781750345,Circulatory,82,0.01698539664309015,0.02225692547319918,-0.005271528830109031,-3.3612631440613097,0.01771899556950212,0.001440345967670496
Primary,2020-2021,0.46768856781750345,Circulatory,83,0.0200227177662733,0.02540732426771542,-0.005384606501442121,-2.8931799272890624,0.015578635446322526,0.0012663598598975103
Primary,2020-2021,0.46768856781750345,Circulatory,84,0.02352961822534151,0.02901300858821196,-0.00548339036287045,-2.463187844857794,0.013506620490432861,0.0010979294104985944
Primary,2020-2021,0.46768856781750345,Circulatory,85,0.02754613293303198,0.03309815367959352,-0.0055520207465615395,-2.0724866574277363,0.01150648891901077,9.353422349215078e-4
Primary,2020-2021,0.46768856781750345,Circulatory,86,0.0321047787850358,0.03767289743296789,-0.005568118647932087,-1.7217828099089534,0.009587090971542951,7.793177535593297e-4
Primary,2020-2021,0.46768856781750345,Circulatory,87,0.03722643006207903,0.04272731671623114,-0.005500886654152111,-1.4111742693286655,0.007762709704832913,6.310170109640635e-4
Primary,2020-2021,0.46768856781750345,Circulatory,88,0.04291559573257293,0.04822482344456144,-0.0053092277119885165,-1.1400623016025526,0.0060528503650616825,4.92025554272118e-4
Primary,2020-2021,0.46768856781750345,Circulatory,89,0.04915529749070184,0.05409550639042426,-0.004940208899722416,-0.9071057949743727,0.004481292121322173,3.6427635029209055e-4
Primary,2020-2021,0.46768856781750345,Circulatory,90,0.05590186810679229,0.06023020492711276,-0.004328336820320466,-0.7102309074663988,0.003074118587716432,2.4988969011197163e-4
Primary,2020-2021,0.46768856781750345,Circulatory,91,0.06308047780651604,0.06647688337456475,-0.0033964055680487104,-0.5467027001168048,0.00185682409474398,1.5093796299273297e-4
Primary,2020-2021,0.46768856781750345,Circulatory,92,0.07063524259717789,0.07271737567165555,-0.00208213307447766,-0.4132731563871839,8.60489707707534e-4,6.994769403587226e-5
Primary,2020-2021,0.46768856781750345,Circulatory,93,0.07861719937317468,0.07898783960782799,-3.706402346533022e-4,-0.30639678947583016,1.1356297794834013e-4,9.231334627459431e-6
Primary,2020-2021,0.46768856781750345,Circulatory,94,0.08713137697735768,0.0853869219935366,0.0017444549838210727,-0.22244083532082967,-3.880380237807438e-4,-3.1542928077560716e-5
Primary,2020-2021,0.46768856781750345,Circulatory,95,0.09633490824836766,0.09206321947175423,0.004271688776613422,-0.1578563175515832,-6.743130600026223e-4,-5.481372198060891e-5
Primary,2020-2021,0.46768856781750345,Circulatory,96,0.106447660531669,0.09922000103679827,0.007227659494870725,-0.1093020163270657,-7.899977561148314e-4,-6.421752734377539e-5
Primary,2020-2021,0.46768856781750345,Circulatory,97,0.11776686037997124,0.1071235997431826,0.010643260636788637,-0.07372621890836453,-7.846873636066584e-4,-6.378585488210043e-5
Primary,2020-2021,0.46768856781750345,Circulatory,98,0.13068803756038078,0.116117731660373,0.014570305900007782,-0.048414423756465465,-7.054129641043057e-4,-5.7341778454921664e-5
Primary,2020-2021,0.46768856781750345,Circulatory,99,0.14573556871487245,0.12664672843950833,0.019088840275364116,-0.031011182692883405,-5.919675131745873e-4,-4.8119997391980046e-5
Primary,2020-2021,0.46768856781750345,Circulatory,100,0.16360760539342198,0.13929195921577442,0.02431564617764756,-0.051658439805981754,-0.0012561083444115567,-1.0210683679748137e-4
Primary,2020-2021,0.46768856781750345,Congenital,35,3.948359148634648e-5,3.471868238610671e-5,4.764909100239773e-6,-44.26343130314495,-2.109112266241934e-4,-1.7144602447300634e-5
Primary,2020-2021,0.46768856781750345,Congenital,36,4.123588184509299e-5,3.731422004329061e-5,3.921661801802377e-6,-43.26318928421871,-1.6966359684006646e-4,-1.3791655210393454e-5
Primary,2020-2021,0.46768856781750345,Congenital,37,4.327194929016703e-5,4.021508841421945e-5,3.056860875947581e-6,-42.2637958202145,-1.291945439118506e-4,-1.050199711595117e-5
Primary,2020-2021,0.46768856781750345,Congenital,38,4.564042696535019e-5,4.3464295810762715e-5,2.176131154587476e-6,-41.26533498739094,-8.979878107055003e-5,-7.299584883881018e-6
Primary,2020-2021,0.46768856781750345,Congenital,39,4.839990773265747e-5,4.711190463026056e-5,1.288003102396905e-6,-40.26790183220295,-5.186518248689142e-5,-4.2160294111743245e-6
Primary,2020-2021,0.46768856781750345,Congenital,40,5.162148512426287e-5,5.121633590557562e-5,4.051492186872522e-7,-39.27160373578412,-1.591085957014831e-5,-1.293365774269934e-6
Primary,2020-2021,0.46768856781750345,Congenital,41,5.53920083635687e-5,5.584594070931955e-5,-4.5393234575084635e-7,-38.27656196877726,1.7374969561764696e-5,1.4123806989240408e-6
Primary,2020-2021,0.46768856781750345,Congenital,42,5.98182790615213e-5,6.108089802785472e-5,-1.2626189663334175e-6,-37.2829134398455,4.707411362931601e-5,3.8265718551423075e-6
Primary,2020-2021,0.46768856781750345,Congenital,43,6.503249748366948e-5,6.701551312071162e-5,-1.9830156370421418e-6,-36.29081262563727,7.19652489176051e-5,5.849928438905783e-6
Primary,2020-2021,0.46768856781750345,Congenital,44,7.11993775181654e-5,7.376100851359737e-5,-2.5616309954319623e-6,-35.3004336462207,9.042668498034826e-5,7.350626087713083e-6
Primary,2020-2021,0.46768856781750345,Congenital,45,7.85038579680022e-5,8.143469553115046e-5,-2.9308375631482595e-6,-34.3119722339694,1.0056281708901761e-4,8.174574429097965e-6
Primary,2020-2021,0.46768856781750345,Congenital,46,8.697389553767557e-5,9.004001619524636e-5,-3.0661206575707817e-6,-33.32564598440469,1.0218045157967398e-4,8.306069090104141e-6
Primary,2020-2021,0.46768856781750345,Congenital,47,9.648976624273815e-5,9.947154308806817e-5,-2.9817768453300114e-6,-32.34169367615748,9.643571334232243e-5,7.839089428472886e-6
Primary,2020-2021,0.46768856781750345,Congenital,48,1.0682565381255388e-4,1.095445396134783e-4,-2.718885800924415e-6,-31.360375664958912,8.526528010711234e-5,6.931064568691319e-6
Primary,2020-2021,0.46768856781750345,Congenital,49,1.1761951985160004e-4,1.1997826790591544e-4,-2.358748054315398e-6,-30.381974846628935,7.166342405574536e-5,5.825393627041467e-6
Primary,2020-2021,0.46768856781750345,Congenital,50,1.2835132198807226e-4,1.303844503979248e-4,-2.0331284098525472e-6,-29.406797515921287,5.978779547240088e-5,4.860044678424212e-6
Primary,2020-2021,0.46768856781750345,Congenital,51,1.3833942155607408e-4,1.4026578880326743e-4,-1.926367247193344e-6,-28.435174089039464,5.477658803336645e-5,4.4526924445088185e-6
Primary,2020-2021,0.46768856781750345,Congenital,52,1.467654376269248e-4,1.4902936340831758e-4,-2.2639257813927784e-6,-27.467459659149544,6.218429007171475e-5,5.0548515070125675e-6
Primary,2020-2021,0.46768856781750345,Congenital,53,1.5273600452587612e-4,1.5601898562770772e-4,-3.282981101831599e-6,-26.5040343487245,8.70122438891581e-5,7.073072180198765e-6
Primary,2020-2021,0.46768856781750345,Congenital,54,1.5539640511282347e-4,1.6057607734879352e-4,-5.179672235970054e-6,-25.545303454327716,1.3231629906181118e-4,1.0755759098376377e-5
Primary,2020-2021,0.46768856781750345,Congenital,55,1.5440059275411523e-4,1.6232651120901464e-4,-7.925918454899418e-6,-24.591698459376797,1.9491179665649615e-4,1.584403694128156e-5
Primary,2020-2021,0.46768856781750345,Congenital,56,1.5003581803616265e-4,1.6127889470710265e-4,-1.1243076670939997e-5,-23.643679983812863,2.6582770684117733e-4,2.1608666481231197e-5
Primary,2020-2021,0.46768856781750345,Congenital,57,1.428127004966124e-4,1.5759942843633965e-4,-1.4786727939727245e-5,-22.701740709582623,3.3568446363082876e-4,2.7287199305614094e-5
Primary,2020-2021,0.46768856781750345,Congenital,58,1.333682670676027e-4,1.5157594908216015e-4,-1.8207682014557443e-5,-21.766406916230096,3.9631581573018143e-4,3.2215815217738654e-5
Primary,2020-2021,0.46768856781750345,Congenital,59,1.2238829443897423e-4,1.4358664737803997e-4,-2.1198352939065746e-5,-20.838239482441022,4.417363551775595e-4,3.5907970937617755e-5
Primary,2020-2021,0.46768856781750345,Congenital,60,1.1053933738892978e-4,1.340650139152178e-4,-2.3525676526288023e-5,-19.917834364919436,4.685805283732781e-4,3.8090086535888545e-5
Primary,2020-2021,0.46768856781750345,Congenital,61,9.841727433205304e-5,1.23465052607132e-4,-2.504777827507895e-5,-19.00582254111766,4.760536289454127e-4,3.8697561730114395e-5
Primary,2020-2021,0.46768856781750345,Congenital,62,8.65149603475701e-5,1.1223010320177208e-4,-2.5715142854201985e-5,-18.102869431146026,4.655178734928863e-4,3.784112871037098e-5
Primary,2020-2021,0.46768856781750345,Congenital,63,7.52081806196004e-5,1.0076776175430508e-4,-2.555958113470468e-5,-17.20967383696713,4.3987205473776576e-4,3.575642523569292e-5
Primary,2020-2021,0.46768856781750345,Congenital,64,6.480010582434858e-5,8.949033167459923e-5,-2.4690225850250647e-5,-16.3269654314344,4.031164639513503e-4,3.276862794374698e-5
Primary,2020-2021,0.46768856781750345,Congenital,65,5.555939999367022e-5,7.884909072711342e-5,-2.32896907334432e-5,-15.455500441899002,3.5995382542242246e-4,2.9260013016038233e-5
Primary,2020-2021,0.46768856781750345,Congenital,66,4.760618106903286e-5,6.915471869454562e-5,-2.1548537625512757e-5,-14.596061285273963,3.145237757900161e-4,2.556708422995436e-5
Primary,2020-2021,0.46768856781750345,Congenital,67,4.093981466562276e-5,6.057452229621678e-5,-1.9634707630594023e-5,-13.749461821395109,2.6996666294110773e-4,2.19451149387928e-5
Primary,2020-2021,0.46768856781750345,Congenital,68,3.5486069380875284e-5,5.316670153396454e-5,-1.7680632153089254e-5,-12.916555081059643,2.283728590733315e-4,1.856402781982851e-5
Primary,2020-2021,0.46768856781750345,Congenital,69,3.113523765600635e-5,4.6914756803732663e-5,-1.5779519147726313e-5,-12.098242977393486,1.9090445671562592e-4,1.5518287329669714e-5
Primary,2020-2021,0.46768856781750345,Congenital,70,2.7770359457567935e-5,4.17578129955753e-5,-1.3987453538007365e-5,-11.2954880451481,1.5799511422062668e-4,1.2843144792643201e-5
Primary,2020-2021,0.46768856781750345,Congenital,71,2.5287075880792352e-5,3.761517061379141e-5,-1.2328094732999058e-5,-10.509327257754512,1.2955998201368682e-4,1.0531702936145568e-5
Primary,2020-2021,0.46768856781750345,Congenital,72,2.360784159234306e-5,3.440517995811214e-5,-1.079733836576908e-5,-9.740887977815234,1.0517566347952322e-4,8.54954459442065e-6
Primary,2020-2021,0.46768856781750345,Congenital,73,2.2675472525597364e-5,3.204632382392729e-5,-9.370851298329928e-6,-8.991405735793277,8.42571261130696e-5,6.8491135046812526e-6
Primary,2020-2021,0.46768856781750345,Congenital,74,2.2370279015946297e-5,3.0404525146522004e-5,-8.034246130575707e-6,-8.262239803228,6.638086816897315e-5,5.395983955332848e-6
Primary,2020-2021,0.46768856781750345,Congenital,75,2.2584036341095483e-5,2.9360764480480368e-5,-6.7767281393848845e-6,-7.554877687177309,5.119735221230547e-5,4.1617426634117255e-6
Primary,2020-2021,0.46768856781750345,Congenital,76,2.3245822857500378e-5,2.883553929634659e-5,-5.589716438846214e-6,-6.870931000730815,3.8406555964963104e-5,3.122001345914904e-6
Primary,2020-2021,0.46768856781750345,Congenital,77,2.430522074478877e-5,2.877947321246181e-5,-4.474252467673041e-6,-6.212126325636585,2.779462154197615e-5,2.259375871723735e-6
Primary,2020-2021,0.46768856781750345,Congenital,78,2.57195632957643e-5,2.916715730517912e-5,-3.4475940094148196e-6,-5.58029071848795,1.9238576851852175e-5,1.56387005592907e-6
Primary,2020-2021,0.46768856781750345,Congenital,79,2.7443220444470832e-5,2.9993305268922657e-5,-2.5500848244518255e-6,-4.977330530354871,1.2692615051738714e-5,1.0317603408870537e-6
Primary,2020-2021,0.46768856781750345,Congenital,80,2.941793002318882e-5,3.1270582432182335e-5,-1.8526524089935131e-6,-4.405201946161789,8.161307997659551e-6,6.634183647282331e-7
Primary,2020-2021,0.46768856781750345,Congenital,81,3.156405476140186e-5,3.302870074158521e-5,-1.4646459801833511e-6,-3.86587138610693,5.662132985567355e-6,4.6026482608377347e-7
Primary,2020-2021,0.46768856781750345,Congenital,82,3.377709429188599e-5,3.531317650547644e-5,-1.5360822135904482e-6,-3.3612631440613097,5.1631765307896864e-6,4.197055339465175e-7
Primary,2020-2021,0.46768856781750345,Congenital,83,3.5994465470430396e-5,3.815968518910468e-5,-2.165219718674282e-6,-2.8931799272890624,6.264370228238904e-6,5.092196317137258e-7
Primary,2020-2021,0.46768856781750345,Congenital,84,3.820872237625357e-5,4.158618537917411e-5,-3.3774630029205407e-6,-2.463187844857794,8.31932581525078e-6,6.762633550379188e-7
Primary,2020-2021,0.46768856781750345,Congenital,85,4.0416614190454545e-5,4.56051079213676e-5,-5.188493730913052e-6,-2.0724866574277363,1.0753084029464756e-5,8.740992773043945e-7
Primary,2020-2021,0.46768856781750345,Congenital,86,4.261723277773446e-5,5.0215962071022965e-5,-7.598729293288504e-6,-1.7217828099089534,1.3083361474335756e-5,1.0635234299381072e-6
Primary,2020-2021,0.46768856781750345,Congenital,87,4.4812146809461795e-5,5.539592023904665e-5,-1.0583773429584853e-5,-1.4111742693286655,1.4935548736234549e-5,1.2140844729488283e-6
Primary,2020-2021,0.46768856781750345,Congenital,88,4.700550458367074e-5,6.108931641393898e-5,-1.408381183026824e-5,-1.1400623016025526,1.6056422930552867e-5,1.30519836367247e-6
Primary,2020-2021,0.46768856781750345,Congenital,89,4.920411597794737e-5,6.719671409673659e-5,-1.7992598118789218e-5,-0.9071057949743727,1.6321190020198695e-5,1.3267208144483822e-6
Primary,2020-2021,0.46768856781750345,Congenital,90,5.141752568059637e-5,7.356477172196594e-5,-2.2147246041369573e-5,-0.7102309074663988,1.572965865384352e-5,1.278636270663814e-6
Primary,2020-2021,0.46768856781750345,Congenital,91,5.365806933131136e-5,7.997926500603272e-5,-2.6321195674721354e-5,-0.5467027001168048,1.4389868745672928e-5,1.169727106812527e-6
Primary,2020-2021,0.46768856781750345,Congenital,92,5.593790869610096e-5,8.623676936522363e-5,-3.0298860669122675e-5,-0.4132731563871839,1.2521705783663832e-5,1.0178674272541344e-6
Primary,2020-2021,0.46768856781750345,Congenital,93,5.826531125521669e-5,9.22545336063201e-5,-3.3989222351103413e-5,-0.30639678947583016,1.0414188605158213e-5,8.46551064656152e-7
Primary,2020-2021,0.46768856781750345,Congenital,94,6.064936089790741e-5,9.797722194391128e-5,-3.732786104600386e-5,-0.22244083532082967,8.303240591812958e-6,6.749558155316941e-7
Primary,2020-2021,0.46768856781750345,Congenital,95,6.310072525780896e-5,1.0336337571990145e-4,-4.026265046209249e-5,-0.1578563175515832,6.35571373681247e-6,5.166447847778907e-7
Primary,2020-2021,0.46768856781750345,Congenital,96,6.563176572155974e-5,1.0838630276450428e-4,-4.275453704294454e-5,-0.1093020163270657,4.67315710592406e-6,3.7987271724328193e-7
Primary,2020-2021,0.46768856781750345,Congenital,97,6.825666935109044e-5,1.1303430521478251e-4,-4.477763586369207e-5,-0.07372621890836453,3.301285783885596e-6,2.6835571171606536e-7
Primary,2020-2021,0.46768856781750345,Congenital,98,7.09916082442618e-5,1.1731033658286276e-4,-4.6318728338600964e-5,-0.048414423756465465,2.2424945416456328e-6,1.8228843491229237e-7
Primary,2020-2021,0.46768856781750345,Congenital,99,7.385493259983652e-5,1.212312078254339e-4,-4.7376275225597373e-5,-0.031011182692883405,1.4691943263293262e-6,1.1942822127542733e-7
Primary,2020-2021,0.46768856781750345,Congenital,100,7.686740467430497e-5,1.2482647823195198e-4,-4.795907355764701e-5,-0.051658439805981754,2.4774909145283595e-6,2.0139087651352016e-7
Primary,2020-2021,0.46768856781750345,Covid-19,35,7.387386583442091e-5,1.2360387583553774e-4,-4.9730010001116824e-5,-44.26343130314495,0.002201220881389146,1.789333717040959e-4
Primary,2020-2021,0.46768856781750345,Covid-19,36,8.479912294812943e-5,1.3702383825895976e-4,-5.222471531083032e-5,-43.26318928421871,0.0022594077438068873,1.8366327935185467e-4
Primary,2020-2021,0.46768856781750345,Covid-19,37,9.70871826674732e-5,1.5186170524633612e-4,-5.4774522578862915e-5,-42.2637958202145,0.002314979238422791,1.8818058835356853e-4
Primary,2020-2021,0.46768856781750345,Covid-19,38,1.1083275072249944e-4,1.6825245362150947e-4,-5.7419702899010034e-5,-41.26533498739094,0.002369443275004112,1.9260787404057364e-4
Primary,2020-2021,0.46768856781750345,Covid-19,39,1.261175924676918e-4,1.8634099795888448e-4,-6.022340549119269e-5,-40.26790183220295,0.0024250701803202996,1.971296872806009e-4
Primary,2020-2021,0.46768856781750345,Covid-19,40,1.430046794540619e-4,2.06282407323909e-4,-6.327772786984709e-5,-39.27160373578412,0.0024850178542054177,2.020027281938383e-4
Primary,2020-2021,0.46768856781750345,Covid-19,41,1.6153160739605275e-4,2.282420264070135e-4,-6.671041901096077e-5,-38.27656196877726,0.002553445487236136,2.075650900628526e-4
Primary,2020-2021,0.46768856781750345,Covid-19,42,1.8170343627494536e-4,2.5239548041878053e-4,-7.069204414383517e-5,-37.2829134398455,0.0026356053627003438,2.1424372175306338e-4
Primary,2020-2021,0.46768856781750345,Covid-19,43,2.0348518594395405e-4,2.789285412006798e-4,-7.544335525672577e-5,-36.29081262563727,0.0027379006694712217,2.225591272195365e-4
Primary,2020-2021,0.46768856781750345,Covid-19,44,2.267943110496632e-4,3.0803683021271013e-4,-8.124251916304692e-5,-35.3004336462207,0.002867896156966951,2.3312623162990772e-4
Primary,2020-2021,0.46768856781750345,Covid-19,45,2.515005659689362e-4,3.3992654927525196e-4,-8.842598330631576e-5,-34.3119722339694,0.003034069883967748,2.466342014625962e-4
Primary,2020-2021,0.46768856781750345,Covid-19,46,2.774804715084242e-4,3.74824330531802e-4,-9.734385902337783e-5,-33.32564598440469,0.0032440469845688874,2.6370287044937284e-4
Primary,2020-2021,0.46768856781750345,Covid-19,47,3.0460879577918825e-4,4.129759280661195e-4,-1.0836713228693125e-4,-32.34169367615748,0.0035047765969875655,2.848971218067079e-4
Primary,2020-2021,0.46768856781750345,Covid-19,48,3.3273562533175623e-4,4.546425223257294e-4,-1.2190689699397315e-4,-31.360375664958912,0.0038230460858804482,3.107686884630279e-4
Primary,2020-2021,0.46768856781750345,Covid-19,49,3.61687333466913e-4,5.001010809829321e-4,-1.3841374751601913e-4,-30.381974846628935,0.004205282995459341,3.418400541760146e-4
Primary,2020-2021,0.46768856781750345,Covid-19,50,3.912683507173355e-4,5.49644688602805e-4,-1.5837633788546955e-4,-29.406797515921287,0.004657340899511137,3.785870456575907e-4
Primary,2020-2021,0.46768856781750345,Covid-19,51,4.212635179330593e-4,6.035827990806053e-4,-1.8231928114754596e-4,-28.435174089039464,0.005184280499219,4.214210384010322e-4
Primary,2020-2021,0.46768856781750345,Covid-19,52,4.514409790507884e-4,6.622413983326921e-4,-2.1080041928190366e-4,-27.467459659149544,0.005790152012757498,4.7067126751411034e-4
Primary,2020-2021,0.46768856781750345,Covid-19,53,4.81555552122139e-4,7.259630639693748e-4,-2.4440751184723574e-4,-26.5040343487245,0.006477785089085426,5.265677501810237e-4
